醫事機構代碼,醫事機構名稱,醫事機構地址,經度,緯度,醫事機構電話,廠牌項目,快篩試劑截至目前結餘存貨數量,來源資料時間,備註
5939171039,嘉民藥局,雲林縣元長鄉長南村元南路６２號,120.3124,23.64811,(05)7880513,羅氏家用新冠病毒抗原自我檢測套組,37,2022/04/28 14:00:33,無
5939171093,和平藥局,雲林縣元長鄉下寮村東興路３３號,120.334,23.61849,(05)7862551,羅氏家用新冠病毒抗原自我檢測套組,41,2022/04/28 14:00:33,販賣口罩時間：0800開賣，賣完為止
5939171100,維恩健保藥局,雲林縣元長鄉長北村中山路５８號,120.3133,23.65138,(05)7882062,羅氏家用新冠病毒抗原自我檢測套組,1,2022/04/28 14:00:33,無
5939171128,順元藥局,雲林縣元長鄉中山路２５號,120.3132,23.64867,(05)7886555,羅氏家用新冠病毒抗原自我檢測套組,17,2022/04/28 14:00:33,週六、週日上午彈性上班
5939181133,陽明藥局,雲林縣四湖鄉中正路４２２號,120.2251,23.63476,(05)7876519,羅氏家用新冠病毒抗原自我檢測套組,17,2022/04/28 14:00:33,0800---販售結束
5939181231,大家藥局,雲林縣四湖鄉中正路４３３號,120.2256,23.63449,(05)7877435,羅氏家用新冠病毒抗原自我檢測套組,1,2022/04/28 14:00:33,0730-1930（12:00~14:00休息）
5939181339,威仁藥局,雲林縣四湖鄉中山西路７０號,120.2237,23.6378,(05)7875041,羅氏家用新冠病毒抗原自我檢測套組,61,2022/04/28 14:00:33,無
5939190025,呂藥師藥局,雲林縣口湖鄉梧南村文光路１２號,120.1901,23.54536,(05)7907472,羅氏家用新冠病毒抗原自我檢測套組,41,2022/04/28 14:00:33,不固定營業時間，請先電話洽詢
5939190061,盟生藥局,雲林縣口湖鄉梧南村文光路９５之６號,120.1903,23.5426,(05)7907159,羅氏家用新冠病毒抗原自我檢測套組,1,2022/04/28 14:00:33,星期一.二.三.四.五.六（賣完為止） 星期日公休
5939191326,順生藥局,雲林縣口湖鄉口湖村口湖路３２４號,120.1811,23.58524,(05)7895799,羅氏家用新冠病毒抗原自我檢測套組,26,2022/04/28 14:00:33,早上9點開放領取口罩（星期六休息）
5939191380,亞洲藥局,雲林縣口湖鄉崙東村中山路７８－２號,120.1649,23.6175,(05)7991108,羅氏家用新冠病毒抗原自我檢測套組,52,2022/04/28 14:00:33,1000（賣完為止）
5939200011,優生藥局,雲林縣水林鄉水林路９９巷２號,120.247,23.57205,(05)7856307,羅氏家用新冠病毒抗原自我檢測套組,29,2022/04/28 14:00:33,販賣口罩時間:如營業時間
5939200053,嘉南藥局,雲林縣水林鄉水北村自強街２號,120.245,23.57265,(05)7853216,羅氏家用新冠病毒抗原自我檢測套組,32,2022/04/28 14:00:33,早上7.30開始營業同時販賣快篩.試劑
5939201158,健安藥局,雲林縣水林鄉松北村蔦松路６９之１號,120.2318,23.51741,(05)7841025,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,販賣口罩時間7:30開始販賣（周一至周日全天供應，售完為止）
5939201283,義生藥局,雲林縣水林鄉水林路１９７號,120.2445,23.57217,(05)7853701,羅氏家用新冠病毒抗原自我檢測套組,28,2022/04/28 14:00:33,販賣口罩時間:如營業時間
5939201345,金花藥局,雲林縣水林鄉水北村水林路２２２號,120.2406,23.57206,(05)7856112,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,無
5940010154,石原藥局,嘉義縣朴子市中正里中正路１４９號,120.2444,23.46605,(05)3792389,羅氏家用新冠病毒抗原自我檢測套組,30,2022/04/28 14:00:33,有營業時間8點起售防疫口罩售完為止
5940011482,杏安藥局,嘉義縣朴子市海通路９８－４號,120.2403,23.46391,(05)3702268,羅氏家用新冠病毒抗原自我檢測套組,1,2022/04/28 14:00:33,周一~周六 08:00-售罄；周日 不一定
5940021086,進發藥局,嘉義縣布袋鎮興中里後寮路７２巷２７號,120.1586,23.37867,(05)3470388,羅氏家用新冠病毒抗原自我檢測套組,10,2022/04/28 14:00:33,防疫口罩銷售時間:星期一14:00起星期二~六07:45起售完為止
5940021157,康富藥師藥局,嘉義縣布袋鎮博愛二街２２號,120.1676,23.37901,(05)3470511,羅氏家用新冠病毒抗原自我檢測套組,34,2022/04/28 14:00:33,口罩販售：星期一至星期日早上8點售完為止中午12-14點休息
5940021166,懷恩藥局,嘉義縣布袋鎮太平東路４６５號,120.1676,23.37761,(05)3478211,羅氏家用新冠病毒抗原自我檢測套組,77,2022/04/28 14:00:33,單周六看診
5940031359,家寶藥局,嘉義縣大林鎮平林里中興路２６４號,120.4613,23.60269,(05)2649000,羅氏家用新冠病毒抗原自我檢測套組,25,2022/04/28 14:00:33,08:00~售罄
5940031386,大樹大林藥局,嘉義縣大林鎮祥和路１９２號,120.4527,23.60447,(05)2641800,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,快篩實名制，每天16:00開始販售，售完為止。
5940031402,信沅中西藥局,嘉義縣大林鎮西林里０１１鄰中正路４２０號,120.4528,23.60129,(05)2656377,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,無
5940040072,三和藥局,嘉義縣民雄鄉中樂村中樂路５３號,120.4302,23.55603,(05)2262488,羅氏家用新冠病毒抗原自我檢測套組,35,2022/04/28 14:00:33,販賣時間 上午10:00-12:00 ， 下午14:00-16:00 ， 星期日10:00-12:00 ，以現場為主售完就停止
5940040081,惠民藥局,嘉義縣民雄鄉福樂村埤角１０２號,120.4413,23.52544,(05)2211466,羅氏家用新冠病毒抗原自我檢測套組,4,2022/04/28 14:00:33,周一~周日8:00開始-售罄
5940040232,鈞安藥局,嘉義縣民雄鄉山中村１８７之５號,120.4103,23.51833,(05)2218622,羅氏家用新冠病毒抗原自我檢測套組,9,2022/04/28 14:00:33,上午7:00-晚上9:30，六日不定期休息
5940040321,上安藥局,嘉義縣民雄鄉西安路４６－２３號,120.4259,23.55737,(05)2261216,羅氏家用新冠病毒抗原自我檢測套組,21,2022/04/28 14:00:33,無
5940040349,正道藥局,嘉義縣民雄鄉中樂村復興路３８號,120.4304,23.55706,(05)2268345,羅氏家用新冠病毒抗原自我檢測套組,48,2022/04/28 14:00:33,周一~周六 15:00-售罄周日 視人力彈性發放08:30-12:00
5940041435,嘉方藥局,嘉義縣民雄鄉中樂村昇平路５８號,120.4303,23.55781,(05)2066747,羅氏家用新冠病毒抗原自我檢測套組,55,2022/04/28 14:00:33,早上08:00開始販賣，賣完為止
5940041515,福樂藥局,嘉義縣民雄鄉福樂村建國路三段２５６號,120.4391,23.52621,(05)2130802,羅氏家用新冠病毒抗原自我檢測套組,18,2022/04/28 14:00:33,周一~周五08:00-12:00 16:00-20:00周六 08:00-12:00
5940041597,民雄弘安藥局,嘉義縣民雄鄉建國路一段４５號,120.4336,23.5556,(05)2060200,羅氏家用新冠病毒抗原自我檢測套組,9,2022/04/28 14:00:33,09:00~10:00
5940041668,民雄照安藥局,嘉義縣民雄鄉中樂路２１號１樓,120.431,23.55621,(05)2060368,羅氏家用新冠病毒抗原自我檢測套組,15,2022/04/28 14:00:33,周一至周日8:00開始販售口罩，現場排隊，售完為止
5940041677,大方藥局,嘉義縣民雄鄉中樂村民族路４０－２號,120.4294,23.55555,(05)2268560,羅氏家用新冠病毒抗原自我檢測套組,3,2022/04/28 14:00:33,110年8月起早上營業時間調整為08:10開始~
5940041739,民雄藥局,嘉義縣民雄鄉東榮村００５鄰建國路一段１１７號,120.4333,23.55681,(05)2264566,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,無
5940041748,大祐藥局,嘉義縣民雄鄉西安村西安路２１－１號１樓,120.4272,23.5564,(05)2067077,羅氏家用新冠病毒抗原自我檢測套組,50,2022/04/28 14:00:33,週日下午晚上休息
5940041784,福興瑞安藥局,嘉義縣民雄鄉東榮村東榮路１０號,120.4332,23.55743,(05)2265396,羅氏家用新冠病毒抗原自我檢測套組,24,2022/04/28 14:00:33,無
5940041800,棋德藥局,嘉義縣民雄鄉建國路一段１９９號,120.4336,23.5584,(05)2060121,羅氏家用新冠病毒抗原自我檢測套組,46,2022/04/28 14:00:33,無
5940050069,明生藥局,嘉義縣溪口鄉溪東村民生街１５５號,120.3962,23.60334,(05)2698027,羅氏家用新冠病毒抗原自我檢測套組,17,2022/04/28 14:00:33,08:00~售罄
5940051119,宇安藥局,嘉義縣溪口鄉坪頂村溪民路３１號,120.4003,23.60387,(05)2697736,羅氏家用新冠病毒抗原自我檢測套組,55,2022/04/28 14:00:33,8:00-12:00，14:00-19:00，六，8:00-12:00，日不販售口罩
5940051164,濟安藥局,嘉義縣溪口鄉民生街５４號,120.3985,23.60407,(05)2696078,羅氏家用新冠病毒抗原自我檢測套組,27,2022/04/28 14:00:33,無
5940060056,黃莉雅藥局,嘉義縣新港鄉宮前村新民路１６號,120.3468,23.55654,(05)3747329,羅氏家用新冠病毒抗原自我檢測套組,12,2022/04/28 14:00:33,無
5940071102,良信藥局,嘉義縣六腳鄉蒜頭村１９０－５號,120.292,23.4947,(05)3805085,羅氏家用新冠病毒抗原自我檢測套組,11,2022/04/28 14:00:33,無
5940080058,長生健保藥局,嘉義縣東石鄉東石村東石村２６０號,120.1405,23.45356,(05)3732557,羅氏家用新冠病毒抗原自我檢測套組,34,2022/04/28 14:00:33,全年無休，口罩領取採發放號碼牌
5940090107,人生藥局,嘉義縣義竹鄉六桂村２鄰義竹１５３號,120.2444,23.33747,(05)3411428,羅氏家用新冠病毒抗原自我檢測套組,10,2022/04/28 14:00:33,1.實名制口罩販售時間:下午2點開始到晚上9點.
5940090116,義竹全安藥局,嘉義縣義竹鄉六桂村４鄰２０９號,120.2448,23.33615,(05)3411611,羅氏家用新冠病毒抗原自我檢測套組,4,2022/04/28 14:00:33,無
5940111361,慧敏藥局,嘉義縣太保市北新里中山路一段８０２號,120.3773,23.49879,(05)2381133,羅氏家用新冠病毒抗原自我檢測套組,6,2022/04/28 14:00:33,口罩8點開賣，賣完為止，週日店休
5940120137,德安藥局,嘉義縣水上鄉南和村後寮２６之６號,120.362,23.41007,(05)2688835,羅氏家用新冠病毒抗原自我檢測套組,29,2022/04/28 14:00:33,星期日公休
5940120191,大嘉藥局,嘉義縣水上鄉正義路１巷１６號,120.4006,23.43044,(05)2689031,羅氏家用新冠病毒抗原自我檢測套組,37,2022/04/28 14:00:33,08:00~售罄
5940121241,杏同藥局,嘉義縣水上鄉水頭村中正路１１６號,120.4022,23.4282,(05)2600037,羅氏家用新冠病毒抗原自我檢測套組,39,2022/04/28 14:00:33,領取口罩時間周一至周六上午08:00~11:50，下午15:00~17:50，晚上19:00~20:20
5940121303,宏益藥局,嘉義縣水上鄉正義路５１號,120.3995,23.43025,(05)2601714,羅氏家用新冠病毒抗原自我檢測套組,50,2022/04/28 14:00:33,口罩販售時間: 禮拜一~禮拜日上午8:00~12:00   下午15:00~18:00  晚上18:30~20:30    售完為止
5940121349,照安藥局,嘉義縣水上鄉水頭村中興路４０８號,120.4003,23.4311,(05)2687897,羅氏家用新冠病毒抗原自我檢測套組,2,2022/04/28 14:00:33,領口罩時間:早上8:00~售馨
5940121394,水上藥局,嘉義縣水上鄉水頭村中興路２６６號,120.4029,23.43014,(05)2601121,羅氏家用新冠病毒抗原自我檢測套組,78,2022/04/28 14:00:33,無
5940130071,祥安藥局,嘉義縣中埔鄉隆興村１０鄰６號,120.5292,23.44167,(05)2534897,羅氏家用新冠病毒抗原自我檢測套組,6,2022/04/28 14:00:33,早上開門即開始販售口罩
5940130106,榮芳藥局,嘉義縣中埔鄉金蘭村頂山門２８之２號,120.4942,23.44596,(05)2397405,羅氏家用新冠病毒抗原自我檢測套組,14,2022/04/28 14:00:33,上午7:30-晚上10:00
5940131283,一心藥局,嘉義縣中埔鄉富收村頂中下街３１、３１－１號１樓,120.4885,23.45077,(05)2303553,羅氏家用新冠病毒抗原自我檢測套組,7,2022/04/28 14:00:33,無
5940131354,宏達藥局,嘉義縣中埔鄉金蘭村頂山門４４－１號１樓,120.4935,23.44639,(05)2399786,羅氏家用新冠病毒抗原自我檢測套組,1,2022/04/28 14:00:33,無
5940131363,和睦藥局,嘉義縣中埔鄉中山路５段８２１號１樓,120.4618,23.45158,(05)2395283,羅氏家用新冠病毒抗原自我檢測套組,13,2022/04/28 14:00:33,無
5940140068,邱藥局,嘉義縣竹崎鄉灣橋村３６３號,120.5042,23.49156,(05)2791199,羅氏家用新冠病毒抗原自我檢測套組,15,2022/04/28 14:00:33,上午08：00開始販售口罩，售完為止
5940141305,東義藥局,嘉義縣竹崎鄉獅埜村東義２０－１８號,120.4898,23.51273,(05)2110957,羅氏家用新冠病毒抗原自我檢測套組,32,2022/04/28 14:00:33,無
5941010309,鴻達藥局,臺南市新營區民生里復興路１２４號,120.3101,23.3035,(06)6358837,羅氏家用新冠病毒抗原自我檢測套組,50,2022/04/28 14:00:33,口罩販售時間：早上8:00到12:00售完為止
5941030043,源大醫藥局,臺南市白河區永安里中正路５５號,120.4136,23.34965,(06)6831128,羅氏家用新冠病毒抗原自我檢測套組,1,2022/04/28 14:00:33,口罩販售時間：星期一~星期日 早上8：00開始至售完
5941030114,協宏藥局,臺南市白河區竹門里９８之３號,120.4466,23.37697,(06)6852961,羅氏家用新冠病毒抗原自我檢測套組,46,2022/04/28 14:00:33,08／00-2100 口罩販售時間：0900-售完
5941031175,芳瑜藥局,臺南市白河區永安里康樂路７２號,120.4141,23.34956,(06)6857379,羅氏家用新冠病毒抗原自我檢測套組,2,2022/04/28 14:00:33,春節營業時間請電洽或依現場公告
5941041322,紘信藥局,臺南市麻豆區民生路３６之７號１樓,120.2541,23.18173,(06)5711289,羅氏家用新冠病毒抗原自我檢測套組,7,2022/04/28 14:00:33,1／1 休診一天
5941050045,佳晟藥局,臺南市佳里區安西里光復路２６５號,120.1746,23.16169,(06)7220732,羅氏家用新冠病毒抗原自我檢測套組,4,2022/04/28 14:00:33,禮拜一~六08:00-12；00 14:30-21:00   星期日08:00-10:00
5941050063,新生藥局,臺南市佳里區新生路８０號１樓,120.1794,23.16106,(06)7224563,羅氏家用新冠病毒抗原自我檢測套組,34,2022/04/28 14:00:33,營業時間:禮拜一~五8:00~21:00。禮拜六8:00~18:00，但12:00~14:00休息。星期日公休。
5941050090,普羅藥局,臺南市佳里區新生路３０３號,120.1755,23.15998,(06)7232252,羅氏家用新冠病毒抗原自我檢測套組,19,2022/04/28 14:00:33,口罩販售時間:周一至周六 8:30~12:30，14:00~18:00 售完為止
5941050107,百興藥局,臺南市佳里區安西里文化路２５９號,120.1756,23.16302,(06)7222735,羅氏家用新冠病毒抗原自我檢測套組,1,2022/04/28 14:00:33,禮拜一~六 08:00–21:00
5941051417,賀康藥局,臺南市佳里區文化路２０７號,120.1771,23.16297,(06)7221447,羅氏家用新冠病毒抗原自我檢測套組,27,2022/04/28 14:00:33,07:30~21:30
5941051453,佳佳藥局,臺南市佳里區中山路３８６號,120.1768,23.16277,(06)7227639,羅氏家用新冠病毒抗原自我檢測套組,5,2022/04/28 14:00:33,禮拜一~六08:00-12；00 14:30-21:00   星期日08:00-10:00
5941051542,黃藥師藥局,臺南市佳里區忠孝路２９３號１樓,120.171,23.16887,(06)7217033,羅氏家用新冠病毒抗原自我檢測套組,1,2022/04/28 14:00:33,無
5941061342,安麗兒藥局新化店,臺南市新化區忠孝路１１６之３號,120.3045,23.03802,(06)5986029,羅氏家用新冠病毒抗原自我檢測套組,53,2022/04/28 14:00:33,無
5941100013,嘉民藥局,臺南市後壁區嘉民里上茄苳１４６號,120.3776,23.38772,(06)6882322,羅氏家用新冠病毒抗原自我檢測套組,239,2022/04/28 14:00:33,早上7:00-11:30下午2:30-8:30星期六至16:30星期日公休
5941100022,安溪藥局,臺南市後壁區福安里１０２之４８號,120.3536,23.33085,(06)6333381,羅氏家用新冠病毒抗原自我檢測套組,235,2022/04/28 14:00:33,下午3點到5點半藥師可能出門運動買晚餐
5941100040,瑞益藥局,臺南市後壁區嘉田里５８－１號,120.3804,23.38627,(06)6881486,羅氏家用新冠病毒抗原自我檢測套組,283,2022/04/28 14:00:33,星期一至六 08:00~21:00 中午休息12:00-14:00； 星期日公休。
5941150013,江梁藥師藥局,臺南市大內區內江里２８５－１號,120.3594,23.11809,(06)5761206,羅氏家用新冠病毒抗原自我檢測套組,234,2022/04/28 14:00:33,4／28快篩配額已售完（明日08:00開賣）
5941181054,年豐藥局,臺南市將軍區忠嘉里忠興４２－１０號１樓,120.158,23.20163,(06)7946247,羅氏家用新冠病毒抗原自我檢測套組,6,2022/04/28 14:00:33,星期一~日18:00~20:00
5941201161,安麗兒藥局新市店,臺南市新市區新和里中正路２６０號,120.2919,23.07716,(06)5012699,羅氏家用新冠病毒抗原自我檢測套組,77,2022/04/28 14:00:33,星期一至星期六09:00後領口罩至售完
